search_name,name,description,Vendor,category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,image,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Kosovo,Price / Kosovo,Compare At Price / Kosovo,Included / Albania,Price / Albania,Compare At Price / Albania,Included / International,Price / International,Compare At Price / International,Included / North Macedonia,Price / North Macedonia,Compare At Price / North Macedonia,Status
koka-zevendesuese-sox-102-per-sencor-soc-4210bl-2-cope-te-zeza,"Koka zëvendësuese SOX 102 për Sencor SOC 4210BL, 2 copë, të zeza","<p>Kokat zëvendësuese janë të pajtueshme me furçat e dhëmbëve për fëmijë Sencor. Kanë shpinë silikoni për pastrimin e gjuhës dhe fije speciale me tregues përdorimi, të cilat humbasin ngjyrën me përdorim dhe sinjalizojnë kështu kohën ideale për zëvendësim. Ato heqin më shumë pllakë se një furçë manuale dhe janë të përshtatshme për pastrim të përditshëm. Përmbajtja në paketim: 2 copë.</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,6,deny,manual,6,12,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2191939.jpg?v=1709127477,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
koka-zevendesuese-sox-101-per-sencor-soc-4211gd-2-cope-te-bardha,"Koka zëvendësuese SOX 101 për Sencor  SOC 4211GD, 2 copë, të bardha","<p>Kokat zëvendësuese janë të pajtueshme me furçat e dhëmbëve për fëmijë Sencor. Kanë shpinë silikoni për pastrimin e gjuhës dhe fije speciale me tregues përdorimi, të cilat humbasin ngjyrën me përdorim dhe sinjalizojnë kështu kohën ideale për zëvendësim. Ato heqin më shumë pllakë se një furçë manuale dhe janë të përshtatshme për pastrim të përditshëm. Përmbajtja në paketim: 2 copë.</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,8,deny,manual,6,12,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2191886.jpg?v=1709127474,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
koka-zevendesuese-per-furce-dhembesh-sencor-sox-104-2-cope,"Koka zëvendësuese për furçë dhëmbësh Sencor SOX 104, 2 copë","<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: poppins, sans-serif;""><span style=""color: rgb(67, 67, 67); font-family: poppins, sans-serif;"">Kokë më e vogël për pastrim më të butë dhe falë teknologjisë pa ankorim (fijet vendosen në kokë pa shirita metalikë) është absolutisht ideale për dhëmbë më të ndjeshëm. Pastrimi me këtë kokë është i butë për mishrat e dhëmbëve. E përputhshme me furçat e dhëmbëve SENCOR SOC 4210BL/4211GD</span></p>

<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: poppins, sans-serif;"">- Modeli SOX 104<br style=""margin: 0px; padding: 0px; box-sizing: border-box;"">
- 2 copë në 1 paketim.<br style=""margin: 0px; padding: 0px; box-sizing: border-box;"">
- Koka zëvendësuese për furçë dhëmbësh <strong style=""margin: 0px; padding: 0px; box-sizing: border-box;"">SENCOR SOC 4210BL/4211GD</strong></p>

<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: poppins, sans-serif;""></p>

<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: poppins, sans-serif;""></p>

<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: poppins, sans-serif;""></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,3,deny,manual,7,14,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2578188.jpg?v=1709127470,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
koka-zevendesuese-per-furce-dhembesh-sencor-sox-103-2-cope,"Koka zëvendësuese për furçë dhëmbësh Sencor SOX 103, 2 copë","<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: poppins, sans-serif;""><span style=""color: rgb(67, 67, 67); font-family: poppins, sans-serif;"">Kokë më e vogël për pastrim më të butë dhe falë teknologjisë pa ankorim (fijet vendosen në kokë pa shirita metalikë) është absolutisht ideale për dhëmbë më të ndjeshëm. Pastrimi me këtë kokë është i butë për mishrat e dhëmbëve. E përputhshme me furçat e dhëmbëve SENCOR SOC 4210BL/4211GD</span></p>

<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: poppins, sans-serif;"">- Modeli SOX 103<br style=""margin: 0px; padding: 0px; box-sizing: border-box;"">
- 2 copë në 1 paketim.<br style=""margin: 0px; padding: 0px; box-sizing: border-box;"">
- Koka zëvendësuese për furçë dhëmbësh <strong style=""margin: 0px; padding: 0px; box-sizing: border-box;"">SENCOR SOC 4210BL/4211GD</strong></p>

<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: poppins, sans-serif;""></p>

<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: poppins, sans-serif;""></p>

<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: poppins, sans-serif;""></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,3,deny,manual,7,14,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2578185.jpg?v=1709127467,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
ibrik-lamart-verre-lt7026-i-gjelber-1-1-l,"Ibrik Lamart Verre LT7026, i gjelbër, 1.1 L","<p><span style='color: rgb(34, 34, 34); font-family: -apple-system, system-ui, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif; font-size: 16px;'>Ibrik qelqi i përshtatshëm për të gjitha llojet e çajit, pijeve të nxehta dhe të ftohta. Doreza e ibrikut është prej plastike të qëndrueshme. Ibriku përmban një sitë nga çeliku inox për copëza të çajit, copa frutash ose barishte çaji. Ibriku është i pajisur me një kapak plastik për qasje të lehtë në pastrimin dhe mbushjen e tij. Vëllimi i ibrikut është 1.1 litra dhe vjen me ngjyrë të gjelbër.</span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,19,deny,manual,10.25,15,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2008880.jpg?v=1709127464,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
ibrik-lamart-lt7006-3l-hirte,"Ibrik LAMART LT7006, 3l, hirtë","<p>Ibrik 3 L i hirtë, i bërë nga çelik inox me cilësi të lartë. Doreza është bërë nga plastika e qëndrueshme dhe ky ibrik gjithashtu ka sinjalizues të ujit të nxehët.<br>
Është i pajisur me një kapak plastike për qasje të lehtë për pastrim dhe mbushje.</p>

<p>Specifikat:</p>

<p>Kapaciteti: 3 L<br>
Diametri: 22,5cm<br>
Përmasat: 22,5 x 22,5 x 20,5 cm<br>
Materiali: SS/ plastikë</p>

<p><span style=""color: rgb(0, 0, 0); font-family: Montserrat;""></span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,3,deny,manual,20.4,27.9,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1568735.jpg?v=1709127461,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
hekur-per-hekurosje-sencor-ssi-3100w-i-bardhe,"Hekur për hekurosje Sencor SSI, 3100W, i bardhë","<p>Hekuri i tillë nga marka Sencor vjen me një fuqi të madhe hekurosjeje prej 3100 vatësh. Ai vjen me një pllakë qeramike, e cila e bën më të lehtë hekurosjen, pasi që nuk i ngjet rrobat tuaja. Hekuri ka një sistem vetëpastrimi për largimin e depozitave minerale, sistem anti-calc që parandalon grumbullimin e shkallëve në vrimat e pllakës dhe një funksion Drip-Stop për të parandaluar njollat e rënies së ujit në pëlhura. Rezervuari i ujit të këtij hekuri është 280 mililitërsh, ku më pas mund të nxirret jashtë nga vetë hekuri në formë avulli me performancë 35 g / min.</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,7,deny,manual,35.9,62,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2184541.jpg?v=1709127457,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
hekur-per-hekurosje-sencor-ssi-9400bk-zeze-kafe,"Hekur për hekurosje Sencor SSI 9400BK, zezë/ kafe","<p><span style=""font-family:arial,helvetica,sans-serif;""><span style=""color: rgb(0, 0, 0);"">Hekuri me avull Sencor SSI 9400BK ka një e</span><span style=""color: rgb(0, 0, 0);"">kran dixhital për vendosjen e temperaturës dhe avullit të përshtatshëm për secilin lloj materiali. </span><span style=""color: rgb(0, 0, 0);"">Teknologjia e patentuar e modalitetit P-Temp garanton vendosjen automatike të temperaturës për çdo pëlhurë. Ka k</span><span style=""color: rgb(0, 0, 0);"">ontrollin elektronik të temperaturës që ruan saktësisht temperaturën e dëshiruar. Po ashtu posedon s</span><span style=""color: rgb(0, 0, 0);"">istemin e vetë-pastrimit për heqjen e depozitave minerale. Kjo p</span><span style=""color: rgb(0, 0, 0);"">ajisje do të fiket automatikisht pas 30 sekondash pa lëvizje në pozicionin horizontal dhe</span><span style=""color: rgb(0, 0, 0);""> pas 8 minutash pa lëvizje në pozicion vertikal. Ka një b</span><span style=""color: rgb(0, 0, 0);"">uton spërkatës dhe një t</span><span style=""color: rgb(0, 0, 0);"">ermostat. </span><span style=""color: rgb(0, 0, 0);"">Fundi i kabllit të Hekurit parandalon përdredhjen dhe ngatërresën. Bashkë me këtë hekur ju do merrni edhe një e</span><span style=""color: rgb(0, 0, 0);"">në mbushëse 300 ml.</span><span style=""color: rgb(0, 0, 0);""></span></span><span style=""font-family:arial,helvetica,sans-serif;""><span style=""color: rgb(0, 0, 0);""><br>
Gjatësia e kabllit të rrymës: 3 m</span></span></p>

<ul>
	<li>Hekuri dixhital me avull.</li>
	<li>Konsumi i energjisë 3,100 W.</li>
	<li>Lartësia  -  13.5 cm.</li>
	<li>Gjerësia  - 11,8 cm.</li>
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">2 Vite Garancion</li>
</ul>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,1,deny,manual,72.9,92.7,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1535966.jpg?v=1709127454,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
hekur-per-hekurosje-sencor-ssi-8710vt-vjollce-erret,"Hekur për hekurosje Sencor SSI 8710VT, vjollcë errët","<p><span style=""font-family:arial,helvetica,sans-serif;""><span style=""color: rgb(0, 0, 0);"">Hekuri me avull  Sencor SSI 8710VT  ka një s</span><span style=""color: rgb(0, 0, 0);"">ipërfaqe hekurosëse qeramike dhe një r</span><span style=""color: rgb(0, 0, 0);"">ezervuar transparent të ujit për tu mbushur (vëllimi 200 ml). Ajo ka mundësinë e kontrollit të</span><span style=""color: rgb(0, 0, 0);""> vazhdueshëm të temperaturës dhe o</span><span style=""color: rgb(0, 0, 0);"">psionin vertikal të avullimit. Ka një b</span><span style=""color: rgb(0, 0, 0);"">uton të spërkatjes dhe t</span><span style=""color: rgb(0, 0, 0);"">ermostat. </span><span style=""color: rgb(0, 0, 0);"">Drita treguese tregon se temperatura e caktuar po mirëmbahet dhe p</span><span style=""color: rgb(0, 0, 0);"">ërfshihet ena për mbushje. Gjithashtu posedon s</span><span style=""color: rgb(0, 0, 0);"">istemin e vetë-pastrimit për heqjen e depozitave minerale. </span></span><span style=""font-family:arial,helvetica,sans-serif;""><span style=""color: rgb(0, 0, 0);""><br>
Gjatësia e kabllit të rrymës: 3 m</span></span></p>

<p></p>

<ul>
	<li>Sipërfaqja hekurosëse qeramike.</li>
	<li>Kapaciteti i rezervuarit të ujit 200 ml.</li>
	<li>Konsumi i energjisë  2,400 W.</li>
	<li>Lartësia  - 14.5 cm.</li>
	<li>Gjerësia  - 12.5 cm.</li>
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">2 Vite Garancion</li>
</ul>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,2,deny,manual,24.9,31.1,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1535937.jpg?v=1709127451,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
hekur-per-hekurosje-sencor-ssi-7710bl-kalter,"Hekur për hekurosje Sencor SSI 7710BL, kaltër","<p>Hekuri me avull Sencor SSI 7710BL ka një sipërfaqe hekurosëse qeramike dhe një rezervuar transparent të ujit për tu mbushur (vëllimi 300 ml). Ajo ka mundësinë e kontrollit të vazhdueshëm të temperaturës dhe opsionin vertikal të avullimit. Ka një buton të spërkatjes dhe termostat. Drita treguese tregon se temperatura e caktuar po mirëmbahet dhe përfshihet ena për mbushje. Gjithashtu posedon sistemin e vetë-pastrimit për heqjen e depozitave minerale. <br>
<br>
Specifikat: </p>

<p>Kapaciteti i rezervuarit të ujit: 300 ml<br>
Konsumi i energjisë:  2,400 W<br>
Lartësia: 13.5 cm<br>
Gjerësia: 12.5 cm<br>
2 vite garancion           <br>
Gjatësia e kabllit të rrymës: 3 m</p>

<p></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,6,deny,manual,24.5,28.1,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1535891.jpg?v=1709127448,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
hekur-per-hekurosje-sencor-ssi-6100gr-2600w-i-gjelber,"Hekur për hekurosje Sencor SSI 6100GR, 2600W, i gjelbër","<p>Hekur me avull, me fuqi 2400 W dhe sistem avulli shumë të fuqishëm me fuqi avulli 35g/min. Ka sipërfaqe hekurosëse qeramike me rezervuar të tejdukshëm të ujit me mbushje të lehtë prej 470ml. Ka rregullim të vazhdueshëm të temperaturës dhe sistem vetëpastrimi që largon depozitat minerale. Hekuri ka sistem që parandalon formimin e gurëve të ujit në vrimat e dërrasës së hekurosjes dhe funksion Drip-Stop për të parandaluar njollat nga pikat e ujit në pëlhura. Ka opsion vertikal të avullimit dhe rregullim të daljes së avullit, me buton për spërkatje dhe termostat. Ka dritë sinjalizuese për mirëmbajtjen e temperaturës së caktuar. Ka prodhim të qetë të avullit 30g/min dhe shpërthim të avullit prej 160g/min, me gjatësi të kabllos së rrymës 2 m. Hekuri ka dimensionet 296x122x144mm.</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,9,deny,manual,25.5,38,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2184552.jpg?v=1709127445,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
hekur-per-hekurosje-sencor-ssi-5800vt-vjollce,"Hekur për hekurosje Sencor SSI 5800VT, Vjollcë","<p><span style=""color: rgb(0, 0, 0); font-family: Montserrat;"">Hekur me avull, me fuqi 2400 W dhe sistem avulli shumë të fuqishëm me fuqi avulli 30g/min. Ka sipërfaqe hekurosëse qeramike me rezervuar të tejdukshëm të ujit me mbushje të lehtë prej 260ml. Ka rregullim të vazhdueshëm të temperaturës dhe sistem vetëpastrimi që largon depozitat minerale. Hekuri ka sistem që parandalon formimin e gurëve të ujit në vrimat e dërrasës së hekurosjes dhe funksion Drip-Stop për të parandaluar njollat nga pikat e ujit në pëlhura. Ka opsion vertikal të avullimit dhe rregullim të daljes së avullit, me buton për spërkatje dhe termostat. Ka dritë sinjalizuese për mirëmbajtjen e temperaturës së caktuar. Ka prodhim të qetë të avullit 30g/min dhe shpërthim të avullit prej 120g/min, me gjatësi të kabllos së rrymës 2 m. Hekuri ka dimensionet 286 × 122 × 139 mm.</span></p>

<p></p>

<ul style=""box-sizing: border-box; margin: 20px 0px 0px 20px; padding-right: 0px; padding-left: 0px; border: 0px; outline: 0px; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-variant-alternates: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: Montserrat; list-style-position: initial; list-style-image: initial; color: rgb(0, 0, 0);"">
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">Sipërfaqja hekurosëse qeramike</li>
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">Kapaciteti i rezervuarit të ujit 470 ml</li>
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">Konsumi i energjisë 2400 W</li>
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">Ngjyrë e Vjollcë​</li>
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">2 Vite Garancion</li>
</ul>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,8,deny,manual,23.8,49,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2324033.jpg?v=1709127442,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
hekur-per-hekurosje-sencor-ssi-2800bl-i-kalter,"Hekur për hekurosje Sencor SSI 2800BL, i kaltër","<p><span style=""color: rgb(0, 0, 0); font-family: Montserrat;"">Hekur me avull, me fuqi 2000 W dhe sistem avulli shumë të fuqishëm me fuqi avulli 15g/min. Ka sipërfaqe hekurosëse qeramike me rezervuar të tejdukshëm të ujit me mbushje të lehtë prej 220ml. Ka rregullim të vazhdueshëm të temperaturës dhe sistem vetëpastrimi që largon depozitat minerale. Hekuri ka sistem që parandalon formimin e gurëve të ujit në vrimat e dërrasës së hekurosjes dhe funksion Drip-Stop për të parandaluar njollat nga pikat e ujit në pëlhura. Ka opsion vertikal të avullimit dhe rregullim të daljes së avullit, me buton për spërkatje dhe termostat. Ka dritë sinjalizuese për mirëmbajtjen e temperaturës së caktuar. Ka prodhim të qetë të avullit 15g/min dhe shpërthim të avullit prej 80g/min, me gjatësi të kabllos së rrymës 2 m. Hekuri ka dimensionet 270 × 112 × 129 mm.</span></p>

<p></p>

<p></p>

<ul style=""box-sizing: border-box; margin: 20px 0px 0px 20px; padding-right: 0px; padding-left: 0px; border: 0px; outline: 0px; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-variant-alternates: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: Montserrat; list-style-position: initial; list-style-image: initial; color: rgb(0, 0, 0);"">
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">Sipërfaqja hekurosëse qeramike</li>
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">Kapaciteti i rezervuarit të ujit 220 ml</li>
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">Konsumi i energjisë 2000 W</li>
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">Ngjyrë e kaltër</li>
	<li style=""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; outline: 0px; font-variant: inherit; font-stretch: inherit; line-height: inherit; font-optical-sizing: inherit; font-kerning: inherit; font-feature-settings: inherit; font-variation-settings: inherit; vertical-align: baseline; font-family: inherit; font-style: inherit; font-weight: inherit;"">2 Vite Garancion</li>
</ul>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,7,deny,manual,20.8,30,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2324041.jpg?v=1709127439,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
hapese-per-shishe-lamart-lt2074,"Hapëse për shishe Lamart, LT2074","<p>Bërë nga një lidhje e zinkut me një veshje të sipërfaqes së nikelit. Mund të lahet në enëlarëse.</p>

<p>Specifikat:</p>

<p>Përmasat: 15 cm<br>
Materiali: Aliazh zinku me nikel<br>
Ngjyra: Hirtë</p>

<p><span style=""color: rgb(0, 0, 0); font-family: Montserrat;""></span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,9,deny,manual,3.6,5,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1572149.jpg?v=1709127423,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
grirese-elektrike-sencor-shb-4330wh,Grirëse elektrike Sencor SHB 4330WH,"<p>Konsumi i energjisë: 230 W<br>
Pjatë e madhe qelqi (vëllimi 1000 ml)<br>
I përshtatshëm për copëtimin e frutave, perimeve, mishit dhe llojeve të tjera të ushqimit<br>
Tapë gome kundër rrëshqitjes që shërben si kapak për ruajtje në frigorifer<br>
Thikë prerëse prej çeliku inox<br>
Enë plastike (vëllimi 650 ml)<br>
Dizajn ergonomik<br>
Çelësi i sigurisë<br>
Garancioni: 2 vite</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,2,deny,manual,27.9,35.5,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1517335.jpg?v=1709127419,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
grirese-elektrike-sencor-shb-4310,Grirëse elektrike Sencor SHB 4310,"<p>Grirëse elektrike<br>
E përshtatshëm për copëtimin e frutave, perimeve, mishit dhe produkteve të tjera ushqimore.</p>

<p><br>
Teh çeliku inox<br>
Konsumi i energjisë: 300 W<br>
Kapaciteti: 650ml</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,9,deny,manual,25.9,40,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1517375.jpg?v=1709127416,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
